engine_id,sensor,cycles_survived,slope_per_cycle,start_mean,end_mean,trend_r2,spearman_cycle
80,sensor_8,185,0.0001303210644024871,2388.118,2388.174,0.05050549704939955,0.2310516129274461
82,sensor_8,214,0.00048306706134897234,2388.0024999999996,2388.1400000000003,0.3696885370940083,0.5568175843287119
83,sensor_8,293,0.0008201097073534431,2387.9989999999993,2388.266,0.7136081364034845,0.8443971768949148
85,sensor_8,188,0.0008494203613078762,2388.0730000000003,2388.2860000000005,0.6040356270288072,0.7710305937749297
86,sensor_8,278,0.0005589230723239375,2388.056,2388.2219999999998,0.6302606635089311,0.7849362434990319
87,sensor_8,178,0.0011345644192279724,2388.0650000000005,2388.2940000000003,0.6923480227210503,0.8350619761855351
88,sensor_8,213,0.0005401213487916159,2388.0255,2388.15,0.5045962084104926,0.7001155321793529
89,sensor_8,217,0.0006973510524825472,2388.0575,2388.21,0.616871892210449,0.7727072471710702
90,sensor_8,154,0.001570960348941321,2388.015,2388.29,0.7321009632918427,0.8650904623342108
92,sensor_8,341,0.0003021859461487129,2388.049,2388.196,0.4387252764924914,0.6464609149506139
93,sensor_8,155,0.0012305114240611418,2388.033,2388.238,0.640224209568705,0.7725265908141853
94,sensor_8,258,6.486598288763501e-05,2388.1349999999998,2388.176,0.023429714165961624,0.13765477725954767
95,sensor_8,283,0.0005866391492310725,2387.9919999999997,2388.1639999999998,0.6469196885889544,0.7907553793719594
96,sensor_8,336,0.0004932918071793237,2388.0460000000003,2388.2400000000002,0.6174365315375853,0.7841788515837529
97,sensor_8,202,0.00020604920576302693,2388.048,2388.1539999999995,0.0867061198946768,0.24142810204923992
98,sensor_8,156,0.0014441529294485723,2388.005,2388.2519999999995,0.6984279304742878,0.825995787387781
99,sensor_8,185,0.0010540351010149636,2388.0445,2388.286,0.6028806609190525,0.7557480695951159
100,sensor_8,200,0.0007994299857542166,2388.059,2388.234,0.6088856033508874,0.7693233301159511
2,sensor_9,287,0.12553569905702183,9053.096,9096.808,0.6956258206302143,0.8514928633872616
3,sensor_9,179,0.5720768522587258,9054.2755,9188.333999999999,0.7093263172262312,0.9418235629819269
4,sensor_9,189,0.5558976697061382,9049.975,9193.282,0.6914070394479832,0.9414501527773147
6,sensor_9,188,-0.04504843716982192,9041.933500000003,9031.890000000001,0.25638230817406005,-0.4713272151529563
7,sensor_9,259,0.02941605597419383,9069.2375,9076.124000000002,0.21530101494375387,0.4613767047385411
8,sensor_9,150,0.023764398417697445,9042.732,9045.358000000002,0.061405083810444294,0.24040684728491646
9,sensor_9,201,0.5715988473474078,9064.6525,9221.288,0.6924346355628597,0.9399677921918647
10,sensor_9,222,0.21595462170775423,9051.715499999998,9112.532000000001,0.7280891432620131,0.8935039095909246
12,sensor_9,170,0.02383710407244202,9046.999,9051.912,0.07311959906536092,0.2724623061018393
14,sensor_9,180,0.31349408932372175,9058.033500000001,9129.786,0.7184295164892047,0.8989565500117799
15,sensor_9,207,-0.04008665616781687,9057.642999999998,9044.859999999999,0.23861464107445873,-0.46424206960713654
16,sensor_9,209,0.01531552657871272,9055.557499999999,9062.114,0.04113224464693155,0.1960942824695928
17,sensor_9,276,0.30971512963571046,9062.394,9173.668,0.7221106075003033,0.9337287618762
18,sensor_9,195,0.5888175403388872,9059.6845,9213.938,0.7011398411941174,0.9381454686263387
20,sensor_9,234,0.06856745549521778,9056.563,9074.296000000002,0.5577698288887731,0.7487826853360253
21,sensor_9,195,0.44206818365727396,9045.522,9160.566,0.7074687256810184,0.9228271895010635
22,sensor_9,202,0.04278315295689445,9044.1545,9053.064000000002,0.27210568456652595,0.526135752320392
24,sensor_9,147,-0.10208773772375603,9064.7245,9045.346000000001,0.43763425019582924,-0.6268172918702253
25,sensor_9,230,0.329138813341608,9046.929500000002,9145.594000000001,0.7004490370047863,0.9186119680924072
26,sensor_9,199,0.41792352672456995,9045.613999999998,9153.768,0.7222117614310267,0.9289053770866855
27,sensor_9,156,0.37852654454646023,9063.251999999999,9137.534,0.70402334122621,0.8878640197439354
28,sensor_9,165,0.12434971816314094,9061.9015,9086.396,0.5319858804318753,0.7020010498856213
29,sensor_9,163,-0.04643226871944347,9059.101,9048.786000000002,0.17347105256225637,-0.3856952746879266
30,sensor_9,194,-0.04643837237491802,9062.031500000001,9050.166000000001,0.263346783257433,-0.48748993311063527
33,sensor_9,200,-0.021159048976192953,9061.838,9055.196,0.06551268210532757,-0.24234253526009675
35,sensor_9,181,0.19496409851661048,9054.9005,9098.464000000002,0.7055907809246255,0.8549174405891277
36,sensor_9,158,-0.016808243288708703,9059.301,9055.568000000001,0.03498283001737579,-0.17959743122099806
37,sensor_9,170,-0.03099534077094792,9046.339000000002,9039.806,0.09788323630282869,-0.30830605765108293
38,sensor_9,194,0.4172354616165024,9048.488000000001,9152.158000000001,0.6997619236002831,0.8889899684693028
39,sensor_9,128,-0.06774234343524399,9045.751,9037.826,0.237655653607577,-0.46811749289754784
41,sensor_9,216,0.31873352266636074,9063.699,9150.918,0.72868559243787,0.9114120000944346
42,sensor_9,196,0.023634581517102245,9062.086,9067.004,0.08812574446122823,0.2935780840091242
43,sensor_9,207,-0.05651608381766294,9054.792000000001,9040.28,0.36036955214887767,-0.5897932932350554
44,sensor_9,192,0.07638402666632439,9067.4745,9082.655999999999,0.47567186485937296,0.6767702756422848
47,sensor_9,214,0.1581536346966743,9063.716,9106.908000000001,0.6934847908290822,0.8309206043306487
48,sensor_9,231,0.4874082828715597,9064.4745,9216.748,0.7015332246425625,0.9445821734012486
49,sensor_9,215,0.07417260740417102,9045.624499999998,9063.888,0.43910557272140094,0.6475226166897924
50,sensor_9,198,0.26946153626154506,9062.765499999998,9130.984,0.6997100037629753,0.8659727115106297
51,sensor_9,213,0.5410308065994042,9065.8395,9223.844000000001,0.6857435822719626,0.9322469213388057
52,sensor_9,213,0.22716460817450404,9048.472,9111.5,0.6882850251800858,0.8510594306310465
53,sensor_9,195,0.41003269190308483,9060.731499999998,9162.644,0.7178782778164416,0.9233785707319059
55,sensor_9,193,0.5477114603920835,9049.9035,9191.314,0.7041617120158132,0.9436848652704721
56,sensor_9,275,0.27870116846022275,9053.0975,9150.798,0.7441291178315705,0.9302609595318349
57,sensor_9,137,-0.0920731047099847,9049.385,9036.022,0.3627268065032593,-0.5695364083906783
58,sensor_9,147,-0.10024873629570494,9064.4545,9044.854000000001,0.4615162522186451,-0.6533709738227134
59,sensor_9,231,0.04387043166730467,9055.695,9067.655999999999,0.32812241647643725,0.5682292286600955
60,sensor_9,172,0.3662532810719811,9054.175,9134.18,0.7042840188214253,0.8866227617644379
61,sensor_9,185,-0.10739009135364715,9061.762999999999,9038.916000000001,0.590056356555962,-0.7524594001188443
62,sensor_9,180,-0.0517819480025578,9056.729499999998,9044.234,0.2775508627873715,-0.4968669187704835
63,sensor_9,174,0.5084797972607433,9056.2055,9170.732,0.7032005832839439,0.9288417753189628
64,sensor_9,283,0.14537050057655976,9056.9155,9105.901999999998,0.7141154875893627,0.8618168360440526
65,sensor_9,153,-0.12732271856107474,9061.983,9039.052,0.5169607882130802,-0.6824397619398248
66,sensor_9,202,0.0782068150201788,9059.054,9075.367999999999,0.5158995725591884,0.7028178390543226
67,sensor_9,313,0.03420822421507946,9063.435000000001,9074.824,0.3942083128510041,0.6205820840733369
68,sensor_9,199,0.3791376427592751,9061.8095,9158.832,0.7269813353161583,0.9299648697511462
69,sensor_9,362,-0.0051734290077142765,9058.988000000001,9055.829999999998,0.015969453874753237,-0.11308066136504444
70,sensor_9,137,0.25441820523826464,9058.12,9100.158,0.6790403507451406,0.835923362068152
72,sensor_9,213,-0.06241335333461159,9044.779,9030.422,0.3867549909913519,-0.5740526816945346
73,sensor_9,213,0.0079991232884828,9041.784,9044.823999999999,0.01643836397066989,0.11994947103866119
75,sensor_9,229,-0.043463921337429746,9044.4005,9027.890000000001,0.2718669962764926,-0.47749923868047395
76,sensor_9,210,0.01730470726579067,9053.557499999999,9056.047999999999,0.062249021796777604,0.2257218698056893
79,sensor_9,199,0.17306339272122842,9056.7555,9099.692,0.6683732191215084,0.8372471059795369
80,sensor_9,185,0.45666445547933965,9053.697,9158.672,0.7310530608478261,0.9353421051269426
82,sensor_9,214,0.47318068637862604,9061.8665,9200.212,0.6879225307195447,0.9281964108787857
83,sensor_9,293,-0.016479331832779658,9056.674500000001,9047.967999999999,0.09359452353419451,-0.278651351980023
85,sensor_9,188,0.044874419142258634,9048.0335,9053.574,0.23825621078991177,0.46276731917458364
86,sensor_9,278,0.06943038930914276,9060.9535,9079.362,0.5779501818861971,0.7737382219854095
87,sensor_9,178,-0.0546865667513154,9063.389,9050.68,0.25209663982232355,-0.4725624239022289
88,sensor_9,213,0.3049918910394097,9064.545499999998,9145.444,0.7401360323786648,0.9112493305914153
89,sensor_9,217,0.1295800039459091,9047.779999999999,9081.874,0.6373343855250717,0.7859271649103208
90,sensor_9,154,-0.09508681830504391,9055.903999999999,9035.952,0.3946271805251116,-0.6005099551454582
92,sensor_9,341,0.18754461321493193,9054.5205,9136.27,0.746544299158791,0.9300603927661006
93,sensor_9,155,0.03958364216430476,9060.733499999998,9064.386,0.1382002088219637,0.3738144881411829
94,sensor_9,258,0.31854382751226784,9046.1315,9148.978,0.7332884646118101,0.920009384376013
95,sensor_9,283,0.13577528852538587,9069.9445,9118.787999999999,0.6865376605579132,0.8426410841735422
96,sensor_9,336,0.05374448286334411,9051.999,9075.636,0.5571581689011932,0.7294402138786669
97,sensor_9,202,0.5784139197685735,9046.279,9203.62,0.699189146959563,0.9343105492232286
98,sensor_9,156,-0.037143888985495935,9069.3105,9059.394,0.1108329787107264,-0.3245443575331549
99,sensor_9,185,0.007186744247765509,9055.740500000002,9057.078,0.009523600286448275,0.1187147886503066
100,sensor_9,200,0.03752003300084172,9061.801,9066.346,0.2109001766328783,0.45166472723964624
2,sensor_10,287,6.952589201683774e-19,1.3000000000000003,1.3,,
3,sensor_10,179,5.007150989497943e-18,1.3000000000000003,1.3,,
4,sensor_10,189,9.680638078536473e-20,1.3000000000000003,1.3,,
6,sensor_10,188,3.2317971245496087e-19,1.3000000000000003,1.3,,
7,sensor_10,259,2.8572704916738373e-18,1.3000000000000003,1.3,,
8,sensor_10,150,-4.943721159584539e-18,1.3000000000000003,1.3,,
9,sensor_10,201,2.8695041945408908e-18,1.3000000000000003,1.3,,
10,sensor_10,222,3.028574128171344e-18,1.3000000000000003,1.3,,
12,sensor_10,170,6.8722185808696656e-18,1.3000000000000003,1.3,,
14,sensor_10,180,-2.7262691823548884e-18,1.3000000000000003,1.3,,
15,sensor_10,207,1.3194002664044805e-18,1.3000000000000003,1.3,,
16,sensor_10,209,4.0591451604553896e-18,1.3000000000000003,1.3,,
17,sensor_10,276,-2.1345566104456026e-18,1.3000000000000003,1.3,,
18,sensor_10,195,1.825771990894697e-18,1.3000000000000003,1.3,,
20,sensor_10,234,1.4710029797784779e-19,1.3000000000000003,1.3,,
21,sensor_10,195,1.825771990894697e-18,1.3000000000000003,1.3,,
22,sensor_10,202,3.136852920031075e-18,1.3000000000000003,1.3,,
24,sensor_10,147,-9.754289615533582e-19,1.3000000000000003,1.3,,
25,sensor_10,230,2.54492229736841e-18,1.3000000000000003,1.3,,
26,sensor_10,199,3.670540014454135e-18,1.3000000000000003,1.3,,
27,sensor_10,156,-1.7122796055008986e-18,1.3000000000000003,1.3,,
28,sensor_10,165,-1.4565373261683295e-19,1.3000000000000003,1.3,,
29,sensor_10,163,-1.989742942394969e-18,1.3000000000000003,1.3,,
30,sensor_10,194,-4.109891919742448e-18,1.3000000000000003,1.3,,
33,sensor_10,200,2.7770551135902365e-18,1.3000000000000003,1.3,,
35,sensor_10,181,4.781699816791759e-18,1.3000000000000003,1.3,,
36,sensor_10,158,-2.01383881203132e-18,1.3000000000000003,1.3,,
37,sensor_10,170,6.8722185808696656e-18,1.3000000000000003,1.3,,
38,sensor_10,194,-4.109891919742448e-18,1.3000000000000003,1.3,,
39,sensor_10,128,4.402533825918977e-18,1.3000000000000003,1.3,,
41,sensor_10,216,-7.128951571126693e-19,1.3000000000000003,1.3,,
42,sensor_10,196,-4.76410784235422e-18,1.3000000000000003,1.3,,
43,sensor_10,207,1.3194002664044805e-18,1.3000000000000003,1.3,,
44,sensor_10,192,3.12083931979238e-18,1.3000000000000003,1.3,,
47,sensor_10,214,1.3164506291690322e-18,1.3000000000000003,1.3,,
48,sensor_10,231,-1.8963403067724605e-18,1.3000000000000003,1.3,,
49,sensor_10,215,-1.3449309570891062e-18,1.3000000000000003,1.3,,
50,sensor_10,198,-1.5023880126458775e-19,1.3000000000000003,1.3,,
51,sensor_10,213,-3.505005555700182e-18,1.3000000000000003,1.3,,
52,sensor_10,213,-3.505005555700182e-18,1.3000000000000003,1.3,,
53,sensor_10,195,1.825771990894697e-18,1.3000000000000003,1.3,,
55,sensor_10,193,3.133535109190737e-18,1.3000000000000003,1.3,,
56,sensor_10,275,-1.808482409622046e-18,1.3000000000000003,1.3,,
57,sensor_10,137,-2.651640913164799e-18,1.3000000000000003,1.3,,
58,sensor_10,147,-9.754289615533582e-19,1.3000000000000003,1.3,,
59,sensor_10,231,-1.8963403067724605e-18,1.3000000000000003,1.3,,
60,sensor_10,172,-7.157289800650273e-18,1.3000000000000003,1.3,,
61,sensor_10,185,-1.255612965141491e-18,1.3000000000000003,1.3,,
62,sensor_10,180,-2.7262691823548884e-18,1.3000000000000003,1.3,,
63,sensor_10,174,5.474427300006968e-18,1.3000000000000003,1.3,,
64,sensor_10,283,4.385098745110822e-20,1.3000000000000003,1.3,,
65,sensor_10,153,5.971370692879101e-19,1.3000000000000003,1.3,,
66,sensor_10,202,3.136852920031075e-18,1.3000000000000003,1.3,,
67,sensor_10,313,-2.0595038776446842e-18,1.3000000000000003,1.3,,
68,sensor_10,199,3.670540014454135e-18,1.3000000000000003,1.3,,
69,sensor_10,362,2.5945772076780808e-18,1.3000000000000003,1.3,,
70,sensor_10,137,-2.651640913164799e-18,1.3000000000000003,1.3,,
72,sensor_10,213,-3.505005555700182e-18,1.3000000000000003,1.3,,
73,sensor_10,213,-3.505005555700182e-18,1.3000000000000003,1.3,,
75,sensor_10,229,-1.4575455368247908e-18,1.3000000000000003,1.3,,
76,sensor_10,210,4.478685172376375e-19,1.3000000000000003,1.3,,
79,sensor_10,199,3.670540014454135e-18,1.3000000000000003,1.3,,
80,sensor_10,185,-1.255612965141491e-18,1.3000000000000003,1.3,,
82,sensor_10,214,1.3164506291690322e-18,1.3000000000000003,1.3,,
83,sensor_10,293,-1.6956569662921973e-18,1.3000000000000003,1.3,,
85,sensor_10,188,3.2317971245496087e-19,1.3000000000000003,1.3,,
86,sensor_10,278,4.514693677925217e-19,1.3000000000000003,1.3,,
87,sensor_10,178,-1.761115649228772e-18,1.3000000000000003,1.3,,
88,sensor_10,213,-3.505005555700182e-18,1.3000000000000003,1.3,,
89,sensor_10,217,-4.3521297468112415e-18,1.3000000000000003,1.3,,
90,sensor_10,154,-1.7117241453060683e-18,1.3000000000000003,1.3,,
92,sensor_10,341,-1.453159909499718e-18,1.3000000000000003,1.3,,
93,sensor_10,155,2.223487264384568e-18,1.3000000000000003,1.3,,
94,sensor_10,258,6.953760099094837e-19,1.3000000000000003,1.3,,
95,sensor_10,283,4.385098745110822e-20,1.3000000000000003,1.3,,
96,sensor_10,336,-2.0606379047250384e-19,1.3000000000000003,1.3,,
97,sensor_10,202,3.136852920031075e-18,1.3000000000000003,1.3,,
98,sensor_10,156,-1.7122796055008986e-18,1.3000000000000003,1.3,,
99,sensor_10,185,-1.255612965141491e-18,1.3000000000000003,1.3,,
100,sensor_10,200,2.7770551135902365e-18,1.3000000000000003,1.3,,
2,sensor_11,287,0.003024947613362232,47.1485,48.184000000000005,0.73080987222582,0.8760854991662848
3,sensor_11,179,0.003767392714414235,47.224000000000004,48.134,0.648523287020219,0.8270152059387644
4,sensor_11,189,0.003056524289446859,47.351499999999994,48.156000000000006,0.5635804851632945,0.730435442993276
6,sensor_11,188,0.003389780154486048,47.554500000000004,48.194,0.7017071832491499,0.8250732790959218
7,sensor_11,259,0.0031576864367563284,47.2045,48.096,0.7461112392516689,0.8747060298303886
8,sensor_11,150,0.003924814436196983,47.536500000000004,48.212,0.6684213285367456,0.8088143095626369
9,sensor_11,201,0.0031521353627899703,47.158500000000004,47.94,0.6129229529955804,0.78638984250464
10,sensor_11,222,0.003757186157608176,47.1375,48.054,0.7570593109563124,0.8738888414566085
12,sensor_11,170,0.0035285568603026923,47.52499999999999,48.117999999999995,0.6453683703805866,0.7930400204771486
14,sensor_11,180,0.0033346605347900284,47.477500000000006,48.2,0.6692476428533848,0.8214075470179921
15,sensor_11,207,0.004209663278890826,47.146499999999996,48.186,0.7563879462578245,0.8842810402707924
16,sensor_11,209,0.002315973500184105,47.57749999999999,48.135999999999996,0.6154024972536631,0.7814519955306027
17,sensor_11,276,0.002470138839343056,47.196000000000005,48.11,0.6503525982410687,0.8149905011507352
18,sensor_11,195,0.00324319862758734,47.253499999999995,48.08399999999999,0.5899088694006833,0.7556075308451201
20,sensor_11,234,0.002526742669560714,47.5105,48.224000000000004,0.6578788650903846,0.806388257390503
21,sensor_11,195,0.0028144977261324988,47.42100000000001,48.083999999999996,0.6316420673766747,0.8064578865117884
22,sensor_11,202,0.002525141934089018,47.6125,48.128,0.6094632476931747,0.7780850498245885
24,sensor_11,147,0.005220364339737834,47.272,48.194,0.7164403408123996,0.8492467860838202
25,sensor_11,230,0.0022492017191087102,47.44950000000001,48.08,0.5926509409227969,0.7640526716888817
26,sensor_11,199,0.002388107202680172,47.51049999999999,48.053999999999995,0.5879005135407211,0.7528727902730715
27,sensor_11,156,0.0038229204532878847,47.4285,48.098,0.6633396578718762,0.8212660544410173
28,sensor_11,165,0.005138273715705525,47.1535,48.147999999999996,0.7135868190186101,0.8632311883766092
29,sensor_11,163,0.004285112585277047,47.37949999999999,48.193999999999996,0.6669940051252577,0.8185906715887025
30,sensor_11,194,0.00412801748756,47.131,48.104000000000006,0.6793617415247664,0.8247805967900055
33,sensor_11,200,0.004426708167704247,47.1455,48.196,0.7487563382650193,0.8887872165709594
35,sensor_11,181,0.003724849735899418,47.346000000000004,48.102,0.6904820686399137,0.8194689023704181
36,sensor_11,158,0.003765598402090556,47.498000000000005,48.108000000000004,0.6651992833979565,0.8032059322142713
37,sensor_11,170,0.0038364201488757244,47.43,48.168,0.6892843907731867,0.8479727752039599
38,sensor_11,194,0.0026106922296226754,47.4585,48.134,0.5948940063224939,0.7618200492519682
39,sensor_11,128,0.0048490432155285715,47.515,48.198,0.6780558187606818,0.824839044187077
41,sensor_11,216,0.0033344586146536147,47.257,48.221999999999994,0.6388639154416242,0.7961604006187946
42,sensor_11,196,0.0036084995497612463,47.33,48.044,0.7187887997041178,0.842401095299829
43,sensor_11,207,0.00382111082248261,47.2025,48.122,0.7178943736488423,0.8559090233325972
44,sensor_11,192,0.003967121503946992,47.278,48.108000000000004,0.6979586322597968,0.8306585093737626
47,sensor_11,214,0.0038478040597421845,47.190999999999995,48.124,0.7249371139028534,0.865615811409093
48,sensor_11,231,0.002459013999493789,47.237,47.980000000000004,0.5681615286735965,0.7359659670028169
49,sensor_11,215,0.0027879446497138835,47.49249999999999,48.17399999999999,0.6382213751144843,0.795046125088683
50,sensor_11,198,0.0033670274151870383,47.376,48.153999999999996,0.6868212024358096,0.8444216418800619
51,sensor_11,213,0.0027963868557845835,47.21399999999999,48.028,0.5774264958772781,0.7672544700401626
52,sensor_11,213,0.0029492153059424383,47.4345,48.160000000000004,0.651234866097772,0.798009321000777
53,sensor_11,195,0.003034520707569226,47.3815,48.114000000000004,0.6333829348965003,0.78324728086407
55,sensor_11,193,0.002714598579135891,47.415000000000006,48.11,0.506878269654887,0.7004725618645881
56,sensor_11,275,0.0017236779088888401,47.58200000000001,48.08,0.5534782264536793,0.7332737983328137
57,sensor_11,137,0.005359923086975071,47.3505,48.274,0.665267418657677,0.8232893041401992
58,sensor_11,147,0.004835321762914711,47.352999999999994,48.158,0.6841869989115501,0.822388239700736
59,sensor_11,231,0.0038790085476740825,47.10949999999999,48.169999999999995,0.7551295973794729,0.8903036600806351
60,sensor_11,172,0.003361433224141003,47.436,48.104,0.5887017070964892,0.7408425959733186
61,sensor_11,185,0.004842993063189364,47.150000000000006,48.196,0.7221977341567376,0.8580047167468396
62,sensor_11,180,0.0028073808862412214,47.596500000000006,48.108,0.5961364658022236,0.757860233035344
63,sensor_11,174,0.002983330960448779,47.437999999999995,48.160000000000004,0.5712564871270032,0.740755577329473
64,sensor_11,283,0.0023281422237658492,47.3965,48.122,0.6769640618473793,0.823012741484225
65,sensor_11,153,0.005137308511921634,47.194500000000005,48.145999999999994,0.6679404747733548,0.8198805940588044
66,sensor_11,202,0.002676295642210349,47.6075,48.152,0.6144276352154786,0.7804820882489676
67,sensor_11,313,0.0022088167017045275,47.347500000000004,48.166000000000004,0.6967524455916883,0.832659413371275
68,sensor_11,199,0.0027097000152279016,47.422999999999995,48.184,0.5850523574982847,0.7762164333671188
69,sensor_11,362,0.002034820251949667,47.3545,48.132000000000005,0.7199038345439839,0.8625914831201409
70,sensor_11,137,0.004697294976384479,47.438,48.104,0.6421619910715333,0.7804574856094704
72,sensor_11,213,0.0034747579108931146,47.3635,48.176,0.7038650381199236,0.8356429662525265
73,sensor_11,213,0.0025866342473815315,47.559,48.13000000000001,0.6736687116591309,0.820781729709697
75,sensor_11,229,0.0026759965225385,47.467,48.13,0.6781319817075337,0.8182846238719096
76,sensor_11,210,0.002871156780361234,47.4685,48.160000000000004,0.660477477907766,0.8086486461219661
79,sensor_11,199,0.004363864778437807,47.135999999999996,48.138,0.7461666013158305,0.8769033665553215
80,sensor_11,185,0.002331128463667043,47.565000000000005,48.141999999999996,0.45735888116989076,0.6458578286587581
82,sensor_11,214,0.0034419216887939474,47.153499999999994,48.182,0.6448545023029775,0.8009339980072433
83,sensor_11,293,0.002855062825541671,47.17100000000001,48.194,0.7133946953986925,0.8613152052374713
85,sensor_11,188,0.0035820840263895365,47.356500000000004,48.178,0.7175612580993032,0.8558319560708234
86,sensor_11,278,0.002339552371146147,47.4245,48.176,0.6600115005645317,0.8131827996014231
87,sensor_11,178,0.003556821845054399,47.421,48.182,0.6373996665725457,0.7934182192205321
88,sensor_11,213,0.0030693968075778356,47.31850000000001,48.152,0.6581049859195076,0.8095530801527828
89,sensor_11,217,0.0035578409128274716,47.2185,48.148,0.6992622633443305,0.8342619401775505
90,sensor_11,154,0.005336980540016364,47.199,48.132,0.7177283888844905,0.8564396031215599
92,sensor_11,341,0.0019141661294861444,47.333499999999994,48.116,0.6580954364616526,0.8034456948046658
93,sensor_11,155,0.005165963069188896,47.266000000000005,48.116,0.7313531036671093,0.8642765978123117
94,sensor_11,258,0.0017654441027892254,47.558,48.129999999999995,0.5374927025647003,0.7171133064207165
95,sensor_11,283,0.0029191758323794345,47.11500000000001,48.174,0.720347443062606,0.8637500925013623
96,sensor_11,336,0.002287321341575265,47.2805,48.14,0.7255232217555027,0.847357612933797
97,sensor_11,202,0.002554646171182932,47.316500000000005,48.077999999999996,0.512340202683026,0.694203956910067
98,sensor_11,156,0.0057223056376537905,47.17999999999999,48.20799999999999,0.7572129067667681,0.8811239755227352
99,sensor_11,185,0.004264091581062085,47.2735,48.25599999999999,0.6958278335533965,0.8420301515590354
100,sensor_11,200,0.003591329783244666,47.407999999999994,48.157999999999994,0.7059496394192069,0.8468307787269825
2,sensor_12,287,-0.007947540264614104,522.4504999999999,519.8499999999999,0.6808708389896247,-0.8309242412721046
3,sensor_12,179,-0.00851595421923686,522.1535,520.222,0.5504108694916456,-0.7442854405516226
4,sensor_12,189,-0.006926696173059928,521.8535,519.988,0.5108291232906498,-0.6868737791098808
6,sensor_12,188,-0.008722112958658624,521.495,519.346,0.6319921346673288,-0.7927406122498731
7,sensor_12,259,-0.008751763007575492,522.1955,519.58,0.6854673458284155,-0.8450166096728527
8,sensor_12,150,-0.01022600115560779,521.3545000000001,519.676,0.6117266686105782,-0.7811816887255886
9,sensor_12,201,-0.00807994680065078,522.5615,520.268,0.5860328450673193,-0.7604492340120506
10,sensor_12,222,-0.009993282042872352,522.434,519.9060000000001,0.7302059357112263,-0.8606636793540414
12,sensor_12,170,-0.00998997319263787,521.3775,519.4739999999999,0.6159571241454536,-0.7745712614049557
14,sensor_12,180,-0.007649114684610254,521.533,520.098,0.5792143402228962,-0.7453908202336007
15,sensor_12,207,-0.011432201188427357,522.4955000000001,519.798,0.720277466277943,-0.8593654344066282
16,sensor_12,209,-0.007540078342710147,521.302,519.534,0.6014270359739168,-0.7683609998523577
17,sensor_12,276,-0.006603458854754566,522.3104999999999,519.884,0.6586552237571206,-0.8070269478780391
18,sensor_12,195,-0.007509200666785658,522.1395,520.162,0.5026641888138079,-0.6934091040087345
20,sensor_12,234,-0.006138153874252095,521.3795000000001,519.768,0.5100620443058883,-0.6912612937326247
21,sensor_12,195,-0.006991956497110806,521.7594999999999,520.29,0.5634744164105951,-0.7405905802419399
22,sensor_12,202,-0.0067647836028351905,521.1119999999999,519.462,0.5249013093580446,-0.6879214932438517
24,sensor_12,147,-0.014068107805879524,522.0930000000001,519.606,0.7166120980450453,-0.8468888326486574
25,sensor_12,230,-0.005364832243889819,521.4695000000002,520.1479999999999,0.5133276866195255,-0.6886908834327917
26,sensor_12,199,-0.0054625856555483914,521.4215,520.1719999999999,0.41361126505236634,-0.6241939823823326
27,sensor_12,156,-0.009781858987531762,521.7145000000002,519.996,0.5758107033602325,-0.748674876756138
28,sensor_12,165,-0.012977533192637598,522.357,519.884,0.6688407607319103,-0.8180394959838148
29,sensor_12,163,-0.011629286027011696,521.9905,519.726,0.6712584708867642,-0.8209980559189399
30,sensor_12,194,-0.01245827597966979,522.486,519.568,0.693827183268817,-0.8382356998259564
33,sensor_12,200,-0.012246246156151705,522.5125,519.592,0.6840100121350678,-0.8190612848653209
35,sensor_12,181,-0.00976832007771147,521.6835,519.898,0.6462351685651283,-0.775607970246279
36,sensor_12,158,-0.011797054577485772,521.681,519.5699999999999,0.6833686149021481,-0.8197505938534322
37,sensor_12,170,-0.011276237932107457,521.7075000000001,519.58,0.6810959338714522,-0.8231968434024315
38,sensor_12,194,-0.006556955783921354,521.5314999999999,519.63,0.4935315693247727,-0.6989814132512608
39,sensor_12,128,-0.014215888802416522,521.5525000000001,519.466,0.6781721139459025,-0.8319231103473357
41,sensor_12,216,-0.0089726538777567,522.2665,519.876,0.6418587031113947,-0.784239824811938
42,sensor_12,196,-0.01053622229836918,522.0425,519.8399999999999,0.7021230616449967,-0.826252267360785
43,sensor_12,207,-0.011368260977800302,522.304,519.684,0.733878306305101,-0.870909323364492
44,sensor_12,192,-0.010208415280904246,522.1544999999999,519.952,0.6638266368996129,-0.8225267510176792
47,sensor_12,214,-0.0099883123999377,522.462,520.1,0.6943430546802978,-0.8215131956052695
48,sensor_12,231,-0.006182762514846825,522.2620000000001,520.4799999999999,0.5353622564504535,-0.7045482713786618
49,sensor_12,215,-0.007801069815740757,521.607,519.482,0.655405933108637,-0.8130423464856585
50,sensor_12,198,-0.009569482545784665,521.976,519.708,0.6725228136668606,-0.8233076507702423
51,sensor_12,213,-0.006681808360302604,522.3465000000001,520.392,0.5265211207952429,-0.7025755971022454
52,sensor_12,213,-0.007181620848349552,521.546,519.642,0.591730417159771,-0.7500812658000078
53,sensor_12,195,-0.008029956788424662,522.0145000000001,520.116,0.6197983362335351,-0.7734562264414475
55,sensor_12,193,-0.0054204169114890005,521.6800000000001,520.284,0.41853203436431663,-0.6097982600295456
56,sensor_12,275,-0.004347150976603797,521.351,519.814,0.5148393611057641,-0.705694285979324
